DATE,INTERPOLATED,MA7_NUM_DAILY_DIED,MA7_NUM_DAILY_DIED_per_100kpop,MA7_NUM_DIED,MA7_NUM_DIED_per_100kpop,NUM_DAILY_DIED,NUM_DAILY_DIED_per_100kpop,NUM_DIED,NUM_DIED_per_100kpop,PROVINCE_NAME,PROVINCE_NAME_PSGC,REGION_NAME
2020-10-14,0,1.7142857142857142,0.0371318024518099,158.85714285714286,3.440880360534384,2.0,0.04332043619377822,163.0,3.5306155497929246,Cavite,PH042100000,4A
2020-10-15,0,1.5714285714285714,0.03403748558082574,160.42857142857142,3.47491784611521,0.0,0.0,163.0,3.5306155497929246,Cavite,PH042100000,4A
2020-10-16,0,1.4285714285714284,0.03094316870984158,161.85714285714286,3.5058610148250517,1.0,0.02166021809688911,164.0,3.5522757678898143,Cavite,PH042100000,4A
2020-10-17,0,0.8571428571428571,0.01856590122590495,162.7142857142857,3.5244269160509565,2.0,0.04332043619377822,166.0,3.5955962040835923,Cavite,PH042100000,4A
2020-10-18,0,0.7142857142857142,0.01547158435492079,163.42857142857142,3.5398985004058776,0.0,0.0,166.0,3.5955962040835923,Cavite,PH042100000,4A
2020-10-19,0,2.4285714285714284,0.05260338680673069,165.85714285714286,3.592501887212608,12.0,0.25992261716266934,178.0,3.8555188212462617,Cavite,PH042100000,4A
2020-10-20,0,1.4285714285714284,0.03094316870984158,167.28571428571428,3.6234450559224496,-7.0,-0.1516215266782238,171.0,3.7038972945680384,Cavite,PH042100000,4A
2020-10-21,0,0.5714285714285714,0.012377267483936633,167.85714285714286,3.6358223234063862,-4.0,-0.08664087238755644,167.0,3.6172564221804815,Cavite,PH042100000,4A
2020-10-22,0,0.8571428571428571,0.01856590122590495,168.7142857142857,3.6543882246322914,2.0,0.04332043619377822,169.0,3.6605768583742595,Cavite,PH042100000,4A
2020-10-23,0,1.2857142857142856,0.02784885183885743,170.0,3.6822370764711487,4.0,0.08664087238755644,173.0,3.7472177307618164,Cavite,PH042100000,4A
2020-10-24,0,1.1428571428571428,0.024754534967873266,171.14285714285714,3.706991611439022,1.0,0.02166021809688911,174.0,3.7688779488587048,Cavite,PH042100000,4A
2020-10-25,0,1.5714285714285714,0.03403748558082574,172.7142857142857,3.7410290970198474,3.0,0.06498065429066734,177.0,3.8338586031493724,Cavite,PH042100000,4A
2020-10-26,0,0.2857142857142857,0.0061886337419683165,173.0,3.7472177307618164,3.0,0.06498065429066734,180.0,3.8988392574400397,Cavite,PH042100000,4A
2020-10-27,0,1.4285714285714284,0.03094316870984158,174.42857142857142,3.778160899471658,1.0,0.02166021809688911,181.0,3.920499475536929,Cavite,PH042100000,4A
2020-10-28,0,2.0,0.04332043619377822,176.42857142857142,3.821481335665436,0.0,0.0,181.0,3.920499475536929,Cavite,PH042100000,4A
2020-10-29,0,1.7142857142857142,0.0371318024518099,178.14285714285714,3.8586131381172453,0.0,0.0,181.0,3.920499475536929,Cavite,PH042100000,4A
2020-10-30,0,1.1428571428571428,0.024754534967873266,179.28571428571428,3.8833676730851185,0.0,0.0,181.0,3.920499475536929,Cavite,PH042100000,4A
2020-10-31,0,1.0,0.02166021809688911,180.28571428571428,3.9050278911820078,0.0,0.0,181.0,3.920499475536929,Cavite,PH042100000,4A
2020-11-01,0,0.5714285714285714,0.012377267483936633,180.85714285714286,3.9174051586659453,0.0,0.0,181.0,3.920499475536929,Cavite,PH042100000,4A
2020-11-02,0,0.2857142857142857,0.0061886337419683165,181.14285714285714,3.923593792407913,1.0,0.02166021809688911,182.0,3.942159693633818,Cavite,PH042100000,4A
2020-11-03,0,0.7142857142857142,0.01547158435492079,181.85714285714286,3.9390653767628336,4.0,0.08664087238755644,186.0,4.028800566021374,Cavite,PH042100000,4A
2020-11-04,0,0.7142857142857142,0.01547158435492079,182.57142857142856,3.9545369611177543,0.0,0.0,186.0,4.028800566021374,Cavite,PH042100000,4A
2020-11-05,0,1.2857142857142856,0.02784885183885743,183.85714285714283,3.982385812956612,4.0,0.08664087238755644,190.0,4.115441438408931,Cavite,PH042100000,4A
2020-11-06,0,1.4285714285714284,0.03094316870984158,185.28571428571428,4.0133289816664535,1.0,0.02166021809688911,191.0,4.13710165650582,Cavite,PH042100000,4A
2020-11-07,0,1.4285714285714284,0.03094316870984158,186.7142857142857,4.044272150376295,0.0,0.0,191.0,4.13710165650582,Cavite,PH042100000,4A
2020-11-08,0,1.7142857142857142,0.0371318024518099,188.42857142857142,4.081403952828105,2.0,0.04332043619377822,193.0,4.180422092699598,Cavite,PH042100000,4A
2020-11-09,0,1.7142857142857142,0.0371318024518099,190.14285714285714,4.118535755279915,1.0,0.02166021809688911,194.0,4.202082310796487,Cavite,PH042100000,4A
2020-11-10,0,1.1428571428571428,0.024754534967873266,191.28571428571428,4.143290290247788,0.0,0.0,194.0,4.202082310796487,Cavite,PH042100000,4A
2020-11-11,0,1.857142857142857,0.04022611932279406,193.14285714285714,4.183516409570582,5.0,0.10830109048444554,199.0,4.310383401280933,Cavite,PH042100000,4A
2020-11-12,0,1.857142857142857,0.04022611932279406,195.0,4.223742528893377,4.0,0.08664087238755644,203.0,4.39702427366849,Cavite,PH042100000,4A
2020-11-13,0,1.1428571428571428,0.024754534967873266,196.14285714285714,4.24849706386125,-4.0,-0.08664087238755644,199.0,4.310383401280933,Cavite,PH042100000,4A
2020-11-14,0,1.1428571428571428,0.024754534967873266,197.28571428571428,4.273251598829122,0.0,0.0,199.0,4.310383401280933,Cavite,PH042100000,4A
2020-11-15,0,0.8571428571428571,0.01856590122590495,198.14285714285714,4.291817500055028,0.0,0.0,199.0,4.310383401280933,Cavite,PH042100000,4A
2020-11-16,0,0.7142857142857142,0.01547158435492079,198.85714285714283,4.307289084409948,0.0,0.0,199.0,4.310383401280933,Cavite,PH042100000,4A
2020-11-17,0,0.7142857142857142,0.01547158435492079,199.57142857142856,4.322760668764869,0.0,0.0,199.0,4.310383401280933,Cavite,PH042100000,4A
2020-11-18,0,0.14285714285714285,0.0030943168709841582,199.7142857142857,4.3258549856358535,1.0,0.02166021809688911,200.0,4.332043619377822,Cavite,PH042100000,4A
2020-11-19,0,0.0,0.0,199.7142857142857,4.3258549856358535,3.0,0.06498065429066734,203.0,4.39702427366849,Cavite,PH042100000,4A
2020-11-20,0,0.5714285714285714,0.012377267483936633,200.28571428571428,4.3382322531197905,0.0,0.0,203.0,4.39702427366849,Cavite,PH042100000,4A
2020-11-21,0,0.5714285714285714,0.012377267483936633,200.85714285714283,4.350609520603727,0.0,0.0,203.0,4.39702427366849,Cavite,PH042100000,4A
2020-11-22,0,0.5714285714285714,0.012377267483936633,201.42857142857142,4.362986788087663,0.0,0.0,203.0,4.39702427366849,Cavite,PH042100000,4A
2020-11-23,0,0.8571428571428571,0.01856590122590495,202.28571428571428,4.381552689313568,2.0,0.04332043619377822,205.0,4.440344709862268,Cavite,PH042100000,4A
2020-11-24,0,0.8571428571428571,0.01856590122590495,203.14285714285714,4.400118590539474,0.0,0.0,205.0,4.440344709862268,Cavite,PH042100000,4A
2020-11-25,0,1.2857142857142856,0.02784885183885743,204.42857142857142,4.427967442378331,4.0,0.08664087238755644,209.0,4.526985582249824,Cavite,PH042100000,4A
2020-11-26,0,0.2857142857142857,0.0061886337419683165,204.7142857142857,4.434156076120299,-4.0,-0.08664087238755644,205.0,4.440344709862268,Cavite,PH042100000,4A
2020-11-27,0,0.2857142857142857,0.0061886337419683165,205.0,4.440344709862268,0.0,0.0,205.0,4.440344709862268,Cavite,PH042100000,4A
2020-11-28,0,0.42857142857142855,0.009282950612952475,205.42857142857142,4.44962766047522,1.0,0.02166021809688911,206.0,4.462004927959157,Cavite,PH042100000,4A
2020-11-29,0,0.5714285714285714,0.012377267483936633,206.0,4.462004927959157,1.0,0.02166021809688911,207.0,4.483665146056046,Cavite,PH042100000,4A
2020-11-30,0,0.5714285714285714,0.012377267483936633,206.57142857142856,4.474382195443093,2.0,0.04332043619377822,209.0,4.526985582249824,Cavite,PH042100000,4A
2020-12-01,0,0.7142857142857142,0.01547158435492079,207.28571428571428,4.489853779798015,1.0,0.02166021809688911,210.0,4.548645800346713,Cavite,PH042100000,4A
2020-12-02,0,0.14285714285714285,0.0030943168709841582,207.42857142857142,4.492948096668998,0.0,0.0,210.0,4.548645800346713,Cavite,PH042100000,4A
2020-12-03,0,0.7142857142857142,0.01547158435492079,208.14285714285714,4.508419681023919,0.0,0.0,210.0,4.548645800346713,Cavite,PH042100000,4A
2020-12-04,0,0.7142857142857142,0.01547158435492079,208.85714285714283,4.52389126537884,0.0,0.0,210.0,4.548645800346713,Cavite,PH042100000,4A
2020-12-05,0,0.5714285714285714,0.012377267483936633,209.42857142857142,4.536268532862776,0.0,0.0,210.0,4.548645800346713,Cavite,PH042100000,4A
2020-12-06,0,0.42857142857142855,0.009282950612952475,209.85714285714283,4.5455514834757285,0.0,0.0,210.0,4.548645800346713,Cavite,PH042100000,4A
2020-12-07,0,0.14285714285714285,0.0030943168709841582,210.0,4.548645800346713,0.0,0.0,210.0,4.548645800346713,Cavite,PH042100000,4A
2020-12-08,0,0.2857142857142857,0.0061886337419683165,210.28571428571428,4.554834434088682,2.0,0.04332043619377822,212.0,4.591966236540491,Cavite,PH042100000,4A
2020-12-09,0,0.42857142857142855,0.009282950612952475,210.7142857142857,4.564117384701634,1.0,0.02166021809688911,213.0,4.613626454637381,Cavite,PH042100000,4A
2020-12-10,0,0.42857142857142855,0.009282950612952475,211.14285714285714,4.573400335314586,0.0,0.0,213.0,4.613626454637381,Cavite,PH042100000,4A
2020-12-11,0,0.42857142857142855,0.009282950612952475,211.57142857142856,4.582683285927539,0.0,0.0,213.0,4.613626454637381,Cavite,PH042100000,4A
2020-12-12,0,0.42857142857142855,0.009282950612952475,212.0,4.591966236540491,0.0,0.0,213.0,4.613626454637381,Cavite,PH042100000,4A
2020-12-13,0,0.42857142857142855,0.009282950612952475,212.42857142857142,4.601249187153443,0.0,0.0,213.0,4.613626454637381,Cavite,PH042100000,4A
2020-12-14,1,0.5714285714285714,0.012377267483936633,213.0,4.613626454637381,1.0,0.02166021809688911,214.0,4.635286672734269,Cavite,PH042100000,4A
2020-12-15,0,0.42857142857142855,0.009282950612952475,213.42857142857142,4.622909405250333,1.0,0.02166021809688911,215.0,4.656946890831159,Cavite,PH042100000,4A
2020-12-16,0,0.2857142857142857,0.0061886337419683165,213.7142857142857,4.629098038992301,0.0,0.0,215.0,4.656946890831159,Cavite,PH042100000,4A
2020-12-17,0,0.2857142857142857,0.0061886337419683165,214.0,4.635286672734269,0.0,0.0,215.0,4.656946890831159,Cavite,PH042100000,4A
2020-12-18,0,0.2857142857142857,0.0061886337419683165,214.28571428571428,4.641475306476238,0.0,0.0,215.0,4.656946890831159,Cavite,PH042100000,4A
2020-12-19,0,0.2857142857142857,0.0061886337419683165,214.57142857142856,4.647663940218206,0.0,0.0,215.0,4.656946890831159,Cavite,PH042100000,4A
2020-12-20,0,2.571428571428571,0.05569770367771486,217.14285714285714,4.703361643895922,16.0,0.34656348955022576,231.0,5.0035103803813845,Cavite,PH042100000,4A
2020-12-21,0,2.4285714285714284,0.05260338680673069,219.57142857142856,4.755965030702652,0.0,0.0,231.0,5.0035103803813845,Cavite,PH042100000,4A
2020-12-22,0,2.2857142857142856,0.04950906993574653,221.85714285714283,4.805474100638397,0.0,0.0,231.0,5.0035103803813845,Cavite,PH042100000,4A
2020-12-23,0,2.2857142857142856,0.04950906993574653,224.14285714285714,4.854983170574145,0.0,0.0,231.0,5.0035103803813845,Cavite,PH042100000,4A
2020-12-24,0,2.2857142857142856,0.04950906993574653,226.42857142857142,4.904492240509891,0.0,0.0,231.0,5.0035103803813845,Cavite,PH042100000,4A
2020-12-25,0,2.2857142857142856,0.04950906993574653,228.7142857142857,4.954001310445637,0.0,0.0,231.0,5.0035103803813845,Cavite,PH042100000,4A
2020-12-26,0,2.2857142857142856,0.04950906993574653,231.0,5.0035103803813845,0.0,0.0,231.0,5.0035103803813845,Cavite,PH042100000,4A
2020-12-27,0,0.0,0.0,231.0,5.0035103803813845,0.0,0.0,231.0,5.0035103803813845,Cavite,PH042100000,4A
2020-12-28,0,0.0,0.0,231.0,5.0035103803813845,0.0,0.0,231.0,5.0035103803813845,Cavite,PH042100000,4A
2020-12-29,0,0.42857142857142855,0.009282950612952475,231.42857142857142,5.012793330994336,3.0,0.06498065429066734,234.0,5.068491034672052,Cavite,PH042100000,4A
2020-12-30,0,0.42857142857142855,0.009282950612952475,231.85714285714283,5.022076281607289,0.0,0.0,234.0,5.068491034672052,Cavite,PH042100000,4A
2020-12-31,0,0.42857142857142855,0.009282950612952475,232.28571428571428,5.031359232220242,0.0,0.0,234.0,5.068491034672052,Cavite,PH042100000,4A
2021-01-01,0,0.42857142857142855,0.009282950612952475,232.7142857142857,5.040642182833194,0.0,0.0,234.0,5.068491034672052,Cavite,PH042100000,4A
2021-01-02,0,0.42857142857142855,0.009282950612952475,233.14285714285714,5.049925133446147,0.0,0.0,234.0,5.068491034672052,Cavite,PH042100000,4A
2021-01-03,0,0.42857142857142855,0.009282950612952475,233.57142857142856,5.059208084059099,0.0,0.0,234.0,5.068491034672052,Cavite,PH042100000,4A
2021-01-04,0,0.5714285714285714,0.012377267483936633,234.14285714285714,5.071585351543036,1.0,0.02166021809688911,235.0,5.090151252768941,Cavite,PH042100000,4A
2021-01-05,0,0.2857142857142857,0.0061886337419683165,234.42857142857142,5.0777739852850035,1.0,0.02166021809688911,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-06,0,0.2857142857142857,0.0061886337419683165,234.7142857142857,5.083962619026972,0.0,0.0,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-07,0,0.2857142857142857,0.0061886337419683165,235.0,5.090151252768941,0.0,0.0,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-08,0,0.2857142857142857,0.0061886337419683165,235.28571428571428,5.0963398865109095,0.0,0.0,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-09,0,0.2857142857142857,0.0061886337419683165,235.57142857142856,5.102528520252877,0.0,0.0,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-10,0,0.2857142857142857,0.0061886337419683165,235.85714285714283,5.108717153994845,0.0,0.0,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-11,0,0.14285714285714285,0.0030943168709841582,236.0,5.11181147086583,0.0,0.0,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-12,0,0.0,0.0,236.0,5.11181147086583,0.0,0.0,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-13,0,0.0,0.0,236.0,5.11181147086583,0.0,0.0,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-14,0,0.0,0.0,236.0,5.11181147086583,0.0,0.0,236.0,5.11181147086583,Cavite,PH042100000,4A
2021-01-15,0,0.14285714285714285,0.0030943168709841582,236.14285714285714,5.114905787736814,1.0,0.02166021809688911,237.0,5.133471688962719,Cavite,PH042100000,4A
2021-01-16,0,0.14285714285714285,0.0030943168709841582,236.28571428571428,5.118000104607798,0.0,0.0,237.0,5.133471688962719,Cavite,PH042100000,4A
2021-01-17,0,0.14285714285714285,0.0030943168709841582,236.42857142857142,5.121094421478783,0.0,0.0,237.0,5.133471688962719,Cavite,PH042100000,4A
2021-01-18,0,0.14285714285714285,0.0030943168709841582,236.57142857142856,5.124188738349766,0.0,0.0,237.0,5.133471688962719,Cavite,PH042100000,4A
2021-01-19,0,0.42857142857142855,0.009282950612952475,237.0,5.133471688962719,2.0,0.04332043619377822,239.0,5.1767921251564974,Cavite,PH042100000,4A
2021-01-20,0,0.42857142857142855,0.009282950612952475,237.42857142857142,5.142754639575671,0.0,0.0,239.0,5.1767921251564974,Cavite,PH042100000,4A
2021-01-21,0,0.42857142857142855,0.009282950612952475,237.85714285714283,5.152037590188624,0.0,0.0,239.0,5.1767921251564974,Cavite,PH042100000,4A
2021-01-22,0,0.2857142857142857,0.0061886337419683165,238.14285714285714,5.158226223930592,0.0,0.0,239.0,5.1767921251564974,Cavite,PH042100000,4A
2021-01-23,0,1.0,0.02166021809688911,239.14285714285714,5.179886442027482,5.0,0.10830109048444554,244.0,5.285093215640943,Cavite,PH042100000,4A
2021-01-24,0,1.2857142857142856,0.02784885183885743,240.42857142857142,5.207735293866339,2.0,0.04332043619377822,246.0,5.328413651834721,Cavite,PH042100000,4A
2021-01-25,0,1.4285714285714284,0.03094316870984158,241.85714285714283,5.23867846257618,1.0,0.02166021809688911,247.0,5.35007386993161,Cavite,PH042100000,4A
2021-01-26,0,1.2857142857142856,0.02784885183885743,243.14285714285714,5.266527314415038,1.0,0.02166021809688911,248.0,5.371734088028499,Cavite,PH042100000,4A
2021-01-27,0,1.2857142857142856,0.02784885183885743,244.42857142857142,5.294376166253895,0.0,0.0,248.0,5.371734088028499,Cavite,PH042100000,4A
2021-01-28,0,1.4285714285714284,0.03094316870984158,245.85714285714283,5.325319334963737,1.0,0.02166021809688911,249.0,5.393394306125389,Cavite,PH042100000,4A
2021-01-29,0,2.571428571428571,0.05569770367771486,248.42857142857142,5.381017038641451,8.0,0.17328174477511288,257.0,5.566676050900501,Cavite,PH042100000,4A
2021-01-30,0,1.857142857142857,0.04022611932279406,250.28571428571428,5.421243157964246,0.0,0.0,257.0,5.566676050900501,Cavite,PH042100000,4A
2021-01-31,0,1.5714285714285714,0.03403748558082574,251.85714285714283,5.455280643545072,0.0,0.0,257.0,5.566676050900501,Cavite,PH042100000,4A
2021-02-01,0,1.4285714285714284,0.03094316870984158,253.28571428571428,5.486223812254913,0.0,0.0,257.0,5.566676050900501,Cavite,PH042100000,4A
2021-02-02,0,1.5714285714285714,0.03403748558082574,254.85714285714283,5.520261297835739,2.0,0.04332043619377822,259.0,5.609996487094279,Cavite,PH042100000,4A
2021-02-03,0,1.857142857142857,0.04022611932279406,256.7142857142857,5.560487417158533,2.0,0.04332043619377822,261.0,5.653316923288058,Cavite,PH042100000,4A
2021-02-04,0,5.857142857142857,0.12686699171035049,262.57142857142856,5.687354408868884,29.0,0.6281463248097842,290.0,6.281463248097842,Cavite,PH042100000,4A
2021-02-05,0,4.857142857142857,0.10520677361346138,267.4285714285714,5.792561182482344,1.0,0.02166021809688911,291.0,6.303123466194732,Cavite,PH042100000,4A
2021-02-06,0,6.0,0.12996130858133467,273.4285714285714,5.922522491063679,8.0,0.17328174477511288,299.0,6.476405210969844,Cavite,PH042100000,4A
2021-02-07,0,6.428571428571428,0.13924425919428712,279.85714285714283,6.061766750257966,3.0,0.06498065429066734,302.0,6.541385865260512,Cavite,PH042100000,4A
2021-02-08,0,8.285714285714285,0.17947037851708117,288.1428571428571,6.241237128775047,13.0,0.2815828352595584,315.0,6.822968700520069,Cavite,PH042100000,4A
2021-02-09,0,8.428571428571429,0.18256469538806536,296.57142857142856,6.423801824163112,3.0,0.06498065429066734,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-10,0,8.142857142857142,0.17637606164609704,304.7142857142857,6.600177885809211,0.0,0.0,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-11,0,4.0,0.08664087238755644,308.7142857142857,6.686818758196767,0.0,0.0,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-12,0,3.8571428571428568,0.08354655551657227,312.57142857142856,6.770365313713339,0.0,0.0,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-13,0,2.714285714285714,0.05879202054869901,315.2857142857143,6.829157334262038,0.0,0.0,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-14,0,2.2857142857142856,0.04950906993574653,317.57142857142856,6.8786664041977845,0.0,0.0,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-15,0,0.42857142857142855,0.009282950612952475,318.0,6.887949354810737,0.0,0.0,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-16,0,0.0,0.0,318.0,6.887949354810737,0.0,0.0,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-17,0,0.0,0.0,318.0,6.887949354810737,0.0,0.0,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-18,0,0.0,0.0,318.0,6.887949354810737,0.0,0.0,318.0,6.887949354810737,Cavite,PH042100000,4A
2021-02-19,0,1.2857142857142856,0.02784885183885743,319.2857142857143,6.915798206649594,9.0,0.194941962872002,327.0,7.082891317682739,Cavite,PH042100000,4A
2021-02-20,0,2.571428571428571,0.05569770367771486,321.85714285714283,6.971495910327309,9.0,0.194941962872002,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-02-21,0,2.571428571428571,0.05569770367771486,324.4285714285714,7.027193614005023,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-02-22,0,2.571428571428571,0.05569770367771486,327.0,7.082891317682739,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-02-23,0,2.571428571428571,0.05569770367771486,329.57142857142856,7.138589021360454,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-02-24,0,2.571428571428571,0.05569770367771486,332.1428571428571,7.194286725038168,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-02-25,0,2.571428571428571,0.05569770367771486,334.7142857142857,7.249984428715884,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-02-26,0,1.2857142857142856,0.02784885183885743,336.0,7.277833280554741,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-02-27,0,0.0,0.0,336.0,7.277833280554741,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-02-28,0,0.0,0.0,336.0,7.277833280554741,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-03-01,0,0.0,0.0,336.0,7.277833280554741,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-03-02,0,0.0,0.0,336.0,7.277833280554741,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-03-03,0,0.0,0.0,336.0,7.277833280554741,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-03-04,0,0.0,0.0,336.0,7.277833280554741,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-03-05,0,0.0,0.0,336.0,7.277833280554741,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-03-06,0,0.0,0.0,336.0,7.277833280554741,0.0,0.0,336.0,7.277833280554741,Cavite,PH042100000,4A
2021-03-07,0,0.14285714285714285,0.0030943168709841582,336.1428571428571,7.280927597425724,1.0,0.02166021809688911,337.0,7.299493498651629,Cavite,PH042100000,4A
2021-03-08,0,0.14285714285714285,0.0030943168709841582,336.2857142857143,7.2840219142967095,0.0,0.0,337.0,7.299493498651629,Cavite,PH042100000,4A
2021-03-09,0,0.14285714285714285,0.0030943168709841582,336.4285714285714,7.287116231167693,0.0,0.0,337.0,7.299493498651629,Cavite,PH042100000,4A
2021-03-10,0,0.14285714285714285,0.0030943168709841582,336.57142857142856,7.290210548038677,0.0,0.0,337.0,7.299493498651629,Cavite,PH042100000,4A
2021-03-11,0,0.5714285714285714,0.012377267483936633,337.1428571428571,7.302587815522614,3.0,0.06498065429066734,340.0,7.3644741529422975,Cavite,PH042100000,4A
2021-03-12,0,0.5714285714285714,0.012377267483936633,337.7142857142857,7.314965083006552,0.0,0.0,340.0,7.3644741529422975,Cavite,PH042100000,4A
2021-03-13,0,0.7142857142857142,0.01547158435492079,338.4285714285714,7.330436667361471,1.0,0.02166021809688911,341.0,7.386134371039187,Cavite,PH042100000,4A
2021-03-14,0,0.5714285714285714,0.012377267483936633,339.0,7.342813934845409,0.0,0.0,341.0,7.386134371039187,Cavite,PH042100000,4A
2021-03-15,0,0.5714285714285714,0.012377267483936633,339.57142857142856,7.355191202329345,0.0,0.0,341.0,7.386134371039187,Cavite,PH042100000,4A
2021-03-16,0,0.5714285714285714,0.012377267483936633,340.1428571428571,7.367568469813281,0.0,0.0,341.0,7.386134371039187,Cavite,PH042100000,4A
2021-03-17,0,0.5714285714285714,0.012377267483936633,340.7142857142857,7.379945737297218,0.0,0.0,341.0,7.386134371039187,Cavite,PH042100000,4A
2021-03-18,0,0.14285714285714285,0.0030943168709841582,340.85714285714283,7.383040054168202,0.0,0.0,341.0,7.386134371039187,Cavite,PH042100000,4A
2021-03-19,0,0.2857142857142857,0.0061886337419683165,341.1428571428571,7.38922868791017,1.0,0.02166021809688911,342.0,7.407794589136077,Cavite,PH042100000,4A
2021-03-20,0,0.2857142857142857,0.0061886337419683165,341.4285714285714,7.395417321652139,1.0,0.02166021809688911,343.0,7.429454807232965,Cavite,PH042100000,4A
2021-03-21,0,0.2857142857142857,0.0061886337419683165,341.7142857142857,7.401605955394108,0.0,0.0,343.0,7.429454807232965,Cavite,PH042100000,4A
2021-03-22,0,1.0,0.02166021809688911,342.7142857142857,7.423266173490997,5.0,0.10830109048444554,348.0,7.5377558977174095,Cavite,PH042100000,4A
2021-03-23,0,0.2857142857142857,0.0061886337419683165,343.0,7.429454807232965,-5.0,-0.10830109048444554,343.0,7.429454807232965,Cavite,PH042100000,4A
2021-03-24,0,0.42857142857142855,0.009282950612952475,343.4285714285714,7.4387377578459155,1.0,0.02166021809688911,344.0,7.4511150253298535,Cavite,PH042100000,4A
2021-03-25,0,0.42857142857142855,0.009282950612952475,343.85714285714283,7.44802070845887,0.0,0.0,344.0,7.4511150253298535,Cavite,PH042100000,4A
2021-03-26,0,0.42857142857142855,0.009282950612952475,344.2857142857143,7.4573036590718225,1.0,0.02166021809688911,345.0,7.472775243426743,Cavite,PH042100000,4A
2021-03-27,0,0.2857142857142857,0.0061886337419683165,344.57142857142856,7.463492292813791,0.0,0.0,345.0,7.472775243426743,Cavite,PH042100000,4A
2021-03-28,0,0.2857142857142857,0.0061886337419683165,344.85714285714283,7.469680926555758,0.0,0.0,345.0,7.472775243426743,Cavite,PH042100000,4A
2021-03-29,0,-0.42857142857142855,-0.009282950612952475,344.4285714285714,7.460397975942805,0.0,0.0,345.0,7.472775243426743,Cavite,PH042100000,4A
2021-03-30,0,0.2857142857142857,0.0061886337419683165,344.7142857142857,7.466586609684775,0.0,0.0,345.0,7.472775243426743,Cavite,PH042100000,4A
2021-03-31,0,1.5714285714285714,0.03403748558082574,346.2857142857143,7.5006240952656,10.0,0.21660218096889108,355.0,7.689377424395634,Cavite,PH042100000,4A
2021-04-01,0,1.5714285714285714,0.03403748558082574,347.85714285714283,7.534661580846426,0.0,0.0,355.0,7.689377424395634,Cavite,PH042100000,4A
2021-04-02,0,1.4285714285714284,0.03094316870984158,349.2857142857143,7.565604749556268,0.0,0.0,355.0,7.689377424395634,Cavite,PH042100000,4A
2021-04-03,0,1.5714285714285714,0.03403748558082574,350.85714285714283,7.599642235137092,1.0,0.02166021809688911,356.0,7.711037642492523,Cavite,PH042100000,4A
2021-04-04,0,1.5714285714285714,0.03403748558082574,352.4285714285714,7.633679720717919,0.0,0.0,356.0,7.711037642492523,Cavite,PH042100000,4A
2021-04-05,0,1.5714285714285714,0.03403748558082574,354.0,7.667717206298745,0.0,0.0,356.0,7.711037642492523,Cavite,PH042100000,4A
2021-04-06,0,2.4285714285714284,0.05260338680673069,356.4285714285714,7.720320593105475,6.0,0.12996130858133467,362.0,7.840998951073858,Cavite,PH042100000,4A
2021-04-07,0,2.0,0.04332043619377822,358.4285714285714,7.7636410292992535,7.0,0.1516215266782238,369.0,7.992620477752082,Cavite,PH042100000,4A
2021-04-08,0,2.0,0.04332043619377822,360.4285714285714,7.806961465493031,0.0,0.0,369.0,7.992620477752082,Cavite,PH042100000,4A
2021-04-09,0,6.0,0.12996130858133467,366.4285714285714,7.9369227740743655,28.0,0.6064861067128952,397.0,8.599106584464977,Cavite,PH042100000,4A
