DATE,INTERPOLATED,MA7_NUM_TOT_CASES,MA7_NUM_TOT_CASES_per_100kpop,NUM_TOT_CASES,NUM_TOT_CASES_per_100kpop,PROVINCE_NAME,PROVINCE_NAME_PSGC,REGION_NAME
2021-03-15,0,8678.714285714284,399.7621068860499,8798.0,405.25668902049796,Leyte,PH083700000,8
2021-03-16,0,8715.142857142857,401.4400930468694,8822.0,406.36218578527314,Leyte,PH083700000,8
2021-03-17,0,8751.857142857143,403.13123988346,8839.0,407.1452459936556,Leyte,PH083700000,8
2021-03-18,0,8785.285714285714,404.6710389486825,8859.0,408.06649329763485,Leyte,PH083700000,8
2021-03-19,0,8814.142857142857,406.000267201567,8886.0,409.3101771580069,Leyte,PH083700000,8
2021-03-20,0,8838.857142857143,407.13866565577,8908.0,410.3235491923841,Leyte,PH083700000,8
2021-03-21,0,8862.42857142857,408.2244214068884,8925.0,411.10660940076656,Leyte,PH083700000,8
2021-03-22,0,8887.571428571428,409.3825608747481,8974.0,413.3636652955159,Leyte,PH083700000,8
2021-03-23,0,8908.142857142857,410.33012953026974,8966.0,412.9951663739241,Leyte,PH083700000,8
2021-03-24,0,8929.142857142857,411.297439199448,8986.0,413.9164136779035,Leyte,PH083700000,8
2021-03-25,0,8953.285714285714,412.4095163021087,9028.0,415.85103301626003,Leyte,PH083700000,8
2021-03-26,0,8977.714285714284,413.5347540805406,9057.0,417.18684160703003,Leyte,PH083700000,8
2021-03-27,0,9001.714285714284,414.64025084531573,9076.0,418.0620265458104,Leyte,PH083700000,8
2021-03-28,0,9029.714285714284,415.92999707088677,9121.0,420.13483297976376,Leyte,PH083700000,8
2021-03-29,0,9052.0,416.9565297810352,9130.0,420.5493942665545,Leyte,PH083700000,8
2021-03-30,0,9085.285714285714,418.48974850837214,9199.0,423.72769746528314,Leyte,PH083700000,8
2021-03-31,0,9122.571428571428,420.207216696505,9247.0,425.9386909948334,Leyte,PH083700000,8
2021-04-01,0,9159.0,421.8852028573245,9283.0,427.5969361419962,Leyte,PH083700000,8
2021-04-02,0,9195.0,423.54344800448723,9309.0,428.7945576371693,Leyte,PH083700000,8
2021-04-03,0,9236.142857142857,425.43858531553036,9364.0,431.3279877231124,Leyte,PH083700000,8
2021-04-04,0,9274.0,427.1823748552056,9386.0,432.34135975748967,Leyte,PH083700000,8
2021-04-05,0,9313.714285714284,429.0117087873929,9408.0,433.35473179186687,Leyte,PH083700000,8
2021-04-06,0,9344.714285714284,430.43964210856086,9416.0,433.7232307134586,Leyte,PH083700000,8
2021-04-07,0,9370.142857142857,431.61094225219176,9425.0,434.1377920002493,Leyte,PH083700000,8
2021-04-08,0,9397.285714285714,432.86120645044934,9473.0,436.34878552979967,Leyte,PH083700000,8
2021-04-09,0,9428.0,434.2759790958462,9524.0,438.69796615494687,Leyte,PH083700000,8
2021-04-10,0,9457.0,435.6117876866162,9567.0,440.6786478585024,Leyte,PH083700000,8
2021-04-11,0,9486.571428571428,436.97391762892846,9593.0,441.87626935367547,Leyte,PH083700000,8
2021-04-12,0,9516.285714285714,438.34262790912624,9616.0,442.9357037532517,Leyte,PH083700000,8
2021-04-13,0,9547.285714285714,439.77056123029416,9633.0,443.7187639616341,Leyte,PH083700000,8
2021-04-14,0,9577.571428571428,441.16559286203426,9637.0,443.90301342243004,Leyte,PH083700000,8
2021-04-15,0,9608.857142857143,442.60668685897343,9692.0,446.43644350837303,Leyte,PH083700000,8
2021-04-16,0,9638.0,443.94907578762894,9728.0,448.09468865553583,Leyte,PH083700000,8
2020-04-25,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-26,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-27,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-28,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-29,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-30,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-01,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-02,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-03,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-04,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-05,0,0.14285714285714285,0.020611118779762187,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-05-06,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-07,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-08,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-09,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-10,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-11,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-12,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-13,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-14,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-15,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-16,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-17,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-18,0,0.14285714285714285,0.020611118779762187,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-05-19,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-20,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-21,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-22,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-23,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-24,0,0.14285714285714285,0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-25,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-26,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-27,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-28,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-29,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-30,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-31,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-01,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
