DATE,INTERPOLATED,MA7_NUM_DAILY_DIED,MA7_NUM_DAILY_DIED_per_100kpop,NUM_DAILY_DIED,NUM_DAILY_DIED_per_100kpop,PROVINCE_NAME,PROVINCE_NAME_PSGC,REGION_NAME
2021-02-20,0,2.571428571428571,0.08326626226834574,4.0,0.12952529686187117,Batangas,PH041000000,4A
2021-02-21,0,2.571428571428571,0.08326626226834574,0.0,0.0,Batangas,PH041000000,4A
2021-02-22,0,2.571428571428571,0.08326626226834574,0.0,0.0,Batangas,PH041000000,4A
2021-02-23,0,2.4285714285714284,0.0786403588089932,0.0,0.0,Batangas,PH041000000,4A
2021-02-24,0,2.2857142857142856,0.07401445534964066,1.0,0.03238132421546779,Batangas,PH041000000,4A
2021-02-25,0,2.2857142857142856,0.07401445534964066,0.0,0.0,Batangas,PH041000000,4A
2021-02-26,0,0.7142857142857142,0.023129517296762703,0.0,0.0,Batangas,PH041000000,4A
2021-02-27,0,0.2857142857142857,0.009251806918705082,1.0,0.03238132421546779,Batangas,PH041000000,4A
2021-02-28,0,0.7142857142857142,0.023129517296762703,3.0,0.09714397264640337,Batangas,PH041000000,4A
2021-03-01,0,0.7142857142857142,0.023129517296762703,0.0,0.0,Batangas,PH041000000,4A
2021-03-02,0,0.8571428571428571,0.027755420756115246,1.0,0.03238132421546779,Batangas,PH041000000,4A
2021-03-03,0,0.7142857142857142,0.023129517296762703,0.0,0.0,Batangas,PH041000000,4A
2021-03-04,0,1.1428571428571428,0.03700722767482033,3.0,0.09714397264640337,Batangas,PH041000000,4A
2021-03-05,0,1.1428571428571428,0.03700722767482033,0.0,0.0,Batangas,PH041000000,4A
2021-03-06,0,1.0,0.03238132421546779,0.0,0.0,Batangas,PH041000000,4A
2021-03-07,0,0.5714285714285714,0.018503613837410164,0.0,0.0,Batangas,PH041000000,4A
2021-03-08,0,0.5714285714285714,0.018503613837410164,0.0,0.0,Batangas,PH041000000,4A
2021-03-09,0,0.42857142857142855,0.013877710378057623,0.0,0.0,Batangas,PH041000000,4A
2021-03-10,0,0.42857142857142855,0.013877710378057623,0.0,0.0,Batangas,PH041000000,4A
2021-03-11,0,1.2857142857142856,0.04163313113417287,9.0,0.29143191793921014,Batangas,PH041000000,4A
2021-03-12,0,1.2857142857142856,0.04163313113417287,0.0,0.0,Batangas,PH041000000,4A
2021-03-13,0,1.4285714285714284,0.04625903459352541,1.0,0.03238132421546779,Batangas,PH041000000,4A
2021-03-14,0,1.4285714285714284,0.04625903459352541,0.0,0.0,Batangas,PH041000000,4A
2021-03-15,0,1.4285714285714284,0.04625903459352541,0.0,0.0,Batangas,PH041000000,4A
2021-03-16,0,1.4285714285714284,0.04625903459352541,0.0,0.0,Batangas,PH041000000,4A
2021-03-17,0,1.4285714285714284,0.04625903459352541,0.0,0.0,Batangas,PH041000000,4A
2021-03-18,0,0.14285714285714285,0.004625903459352541,0.0,0.0,Batangas,PH041000000,4A
2021-03-19,0,0.14285714285714285,0.004625903459352541,0.0,0.0,Batangas,PH041000000,4A
2021-03-20,0,0.0,0.0,0.0,0.0,Batangas,PH041000000,4A
2021-03-21,0,0.0,0.0,0.0,0.0,Batangas,PH041000000,4A
2021-03-22,0,0.42857142857142855,0.013877710378057623,3.0,0.09714397264640337,Batangas,PH041000000,4A
2021-03-23,0,0.0,0.0,-3.0,-0.09714397264640337,Batangas,PH041000000,4A
2021-03-24,0,0.42857142857142855,0.013877710378057623,3.0,0.09714397264640337,Batangas,PH041000000,4A
2021-03-25,0,0.7142857142857142,0.023129517296762703,2.0,0.06476264843093558,Batangas,PH041000000,4A
2021-03-26,0,0.7142857142857142,0.023129517296762703,0.0,0.0,Batangas,PH041000000,4A
2021-03-27,0,0.7142857142857142,0.023129517296762703,0.0,0.0,Batangas,PH041000000,4A
2021-03-28,0,0.7142857142857142,0.023129517296762703,0.0,0.0,Batangas,PH041000000,4A
2021-03-29,0,0.42857142857142855,0.013877710378057623,1.0,0.03238132421546779,Batangas,PH041000000,4A
2021-03-30,0,0.8571428571428571,0.027755420756115246,0.0,0.0,Batangas,PH041000000,4A
2021-03-31,0,1.2857142857142856,0.04163313113417287,6.0,0.19428794529280674,Batangas,PH041000000,4A
2021-04-01,0,1.0,0.03238132421546779,0.0,0.0,Batangas,PH041000000,4A
2021-04-02,0,1.0,0.03238132421546779,0.0,0.0,Batangas,PH041000000,4A
2021-04-03,0,1.1428571428571428,0.03700722767482033,1.0,0.03238132421546779,Batangas,PH041000000,4A
2021-04-04,0,1.1428571428571428,0.03700722767482033,0.0,0.0,Batangas,PH041000000,4A
2021-04-05,0,1.0,0.03238132421546779,0.0,0.0,Batangas,PH041000000,4A
2021-04-06,0,1.0,0.03238132421546779,0.0,0.0,Batangas,PH041000000,4A
2021-04-07,0,0.2857142857142857,0.009251806918705082,1.0,0.03238132421546779,Batangas,PH041000000,4A
2021-04-08,0,0.42857142857142855,0.013877710378057623,1.0,0.03238132421546779,Batangas,PH041000000,4A
2021-04-09,0,2.142857142857143,0.06938855189028813,12.0,0.3885758905856135,Batangas,PH041000000,4A
2021-04-10,0,2.4285714285714284,0.0786403588089932,3.0,0.09714397264640337,Batangas,PH041000000,4A
2021-04-11,0,3.2857142857142856,0.10639577956510846,6.0,0.19428794529280674,Batangas,PH041000000,4A
2021-04-12,0,5.142857142857142,0.16653252453669148,13.0,0.4209572148010813,Batangas,PH041000000,4A
2021-04-13,0,5.285714285714286,0.17115842799604403,1.0,0.03238132421546779,Batangas,PH041000000,4A
2021-04-14,0,5.428571428571428,0.17578433145539657,2.0,0.06476264843093558,Batangas,PH041000000,4A
2021-04-15,0,6.285714285714286,0.20353975221151183,7.0,0.22666926950827454,Batangas,PH041000000,4A
2021-04-16,0,5.0,0.16190662107733894,3.0,0.09714397264640337,Batangas,PH041000000,4A
2020-04-25,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-04-26,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-04-27,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-04-28,0,0.25,0.0054150545242222774,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-04-29,0,0.2,0.004332043619377822,0.0,0.0,Cavite,PH042100000,4A
2020-04-30,0,0.3333333333333333,0.007220072698963036,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-05-01,0,0.42857142857142855,0.009282950612952475,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-05-02,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-03,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-04,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-05,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-05-06,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-05-07,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-05-08,0,0.2857142857142857,0.0061886337419683165,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-05-09,0,0.42857142857142855,0.009282950612952475,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-05-10,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-11,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-12,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-13,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-14,0,0.5714285714285714,0.012377267483936633,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-05-15,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-05-16,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-05-17,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-05-18,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-05-19,0,0.2857142857142857,0.0061886337419683165,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-05-20,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-05-21,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-05-22,0,0.2857142857142857,0.0061886337419683165,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-05-23,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-05-24,0,0.42857142857142855,0.009282950612952475,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-05-25,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-26,0,0.5714285714285714,0.012377267483936633,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-05-27,0,0.5714285714285714,0.012377267483936633,0.0,0.0,Cavite,PH042100000,4A
2020-05-28,0,0.5714285714285714,0.012377267483936633,0.0,0.0,Cavite,PH042100000,4A
2020-05-29,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-30,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-05-31,1,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-06-01,1,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-06-02,1,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-06-03,1,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-06-04,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-06-05,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-06-06,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-06-07,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-06-08,0,-0.14285714285714285,-0.0030943168709841582,-1.0,-0.02166021809688911,Cavite,PH042100000,4A
2020-06-09,0,-0.14285714285714285,-0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-06-10,0,0.0,0.0,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-06-11,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-06-12,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-06-13,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-06-14,0,0.2857142857142857,0.0061886337419683165,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-06-15,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-06-16,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-06-17,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-06-18,0,0.5714285714285714,0.012377267483936633,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-06-19,0,0.7142857142857142,0.01547158435492079,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-06-20,0,0.7142857142857142,0.01547158435492079,0.0,0.0,Cavite,PH042100000,4A
2020-06-21,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-06-22,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-06-23,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-06-24,0,0.5714285714285714,0.012377267483936633,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-06-25,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-06-26,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-06-27,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-06-28,0,0.2857142857142857,0.0061886337419683165,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-06-29,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-06-30,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-07-01,1,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-02,1,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-03,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-04,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-05,1,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-06,1,0.14285714285714285,0.0030943168709841582,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-07-07,0,0.2857142857142857,0.0061886337419683165,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-07-08,0,0.14285714285714285,0.0030943168709841582,-1.0,-0.02166021809688911,Cavite,PH042100000,4A
2020-07-09,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-10,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-11,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-12,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-13,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-14,0,-0.14285714285714285,-0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-15,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-16,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-17,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-18,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-19,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-20,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-21,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-22,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-23,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-24,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-25,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-07-26,0,0.2857142857142857,0.0061886337419683165,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-07-27,0,0.14285714285714285,0.0030943168709841582,-1.0,-0.02166021809688911,Cavite,PH042100000,4A
2020-07-28,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-07-29,0,0.2857142857142857,0.0061886337419683165,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-07-30,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-07-31,0,0.42857142857142855,0.009282950612952475,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-08-01,0,0.42857142857142855,0.009282950612952475,0.0,0.0,Cavite,PH042100000,4A
2020-08-02,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-08-03,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-08-04,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-08-05,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-08-06,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-08-07,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-08-08,0,0.0,0.0,0.0,0.0,Cavite,PH042100000,4A
2020-08-09,0,0.14285714285714285,0.0030943168709841582,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-08-10,0,0.14285714285714285,0.0030943168709841582,0.0,0.0,Cavite,PH042100000,4A
2020-08-11,0,0.5714285714285714,0.012377267483936633,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-08-12,0,0.5714285714285714,0.012377267483936633,0.0,0.0,Cavite,PH042100000,4A
2020-08-13,0,0.7142857142857142,0.01547158435492079,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-08-14,0,0.8571428571428571,0.01856590122590495,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-08-15,0,1.2857142857142856,0.02784885183885743,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-08-16,0,1.4285714285714284,0.03094316870984158,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-08-17,0,1.5714285714285714,0.03403748558082574,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-08-18,0,1.4285714285714284,0.03094316870984158,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-08-19,0,1.7142857142857142,0.0371318024518099,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-08-20,0,2.0,0.04332043619377822,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-08-21,0,2.2857142857142856,0.04950906993574653,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-08-22,0,1.857142857142857,0.04022611932279406,0.0,0.0,Cavite,PH042100000,4A
2020-08-23,0,1.5714285714285714,0.03403748558082574,0.0,0.0,Cavite,PH042100000,4A
2020-08-24,0,1.4285714285714284,0.03094316870984158,0.0,0.0,Cavite,PH042100000,4A
2020-08-25,0,1.1428571428571428,0.024754534967873266,0.0,0.0,Cavite,PH042100000,4A
2020-08-26,0,1.4285714285714284,0.03094316870984158,4.0,0.08664087238755644,Cavite,PH042100000,4A
2020-08-27,0,1.4285714285714284,0.03094316870984158,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-08-28,0,1.0,0.02166021809688911,0.0,0.0,Cavite,PH042100000,4A
2020-08-29,0,1.857142857142857,0.04022611932279406,6.0,0.12996130858133467,Cavite,PH042100000,4A
2020-08-30,0,2.571428571428571,0.05569770367771486,5.0,0.10830109048444554,Cavite,PH042100000,4A
2020-08-31,0,2.2857142857142856,0.04950906993574653,-2.0,-0.04332043619377822,Cavite,PH042100000,4A
2020-09-01,0,2.714285714285714,0.05879202054869901,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-09-02,0,2.571428571428571,0.05569770367771486,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-09-03,0,2.4285714285714284,0.05260338680673069,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-09-04,0,2.571428571428571,0.05569770367771486,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-09-05,0,1.857142857142857,0.04022611932279406,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-09-06,0,1.2857142857142856,0.02784885183885743,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-09-07,0,1.5714285714285714,0.03403748558082574,0.0,0.0,Cavite,PH042100000,4A
2020-09-08,0,1.1428571428571428,0.024754534967873266,0.0,0.0,Cavite,PH042100000,4A
2020-09-09,0,1.1428571428571428,0.024754534967873266,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-09-10,0,1.2857142857142856,0.02784885183885743,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-09-11,0,1.1428571428571428,0.024754534967873266,0.0,0.0,Cavite,PH042100000,4A
2020-09-12,0,1.2857142857142856,0.02784885183885743,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-09-13,0,1.5714285714285714,0.03403748558082574,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-09-14,0,2.4285714285714284,0.05260338680673069,6.0,0.12996130858133467,Cavite,PH042100000,4A
2020-09-15,0,2.571428571428571,0.05569770367771486,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-09-16,0,3.0,0.06498065429066734,6.0,0.12996130858133467,Cavite,PH042100000,4A
2020-09-17,0,3.0,0.06498065429066734,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-09-18,0,3.4285714285714284,0.0742636049036198,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-09-19,0,3.142857142857143,0.06807497116165148,0.0,0.0,Cavite,PH042100000,4A
2020-09-20,0,3.0,0.06498065429066734,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-09-21,0,2.142857142857143,0.04641475306476238,0.0,0.0,Cavite,PH042100000,4A
2020-09-22,0,2.2857142857142856,0.04950906993574653,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-09-23,0,1.5714285714285714,0.03403748558082574,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-09-24,0,1.2857142857142856,0.02784885183885743,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-09-25,0,1.2857142857142856,0.02784885183885743,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-09-26,0,1.857142857142857,0.04022611932279406,4.0,0.08664087238755644,Cavite,PH042100000,4A
2020-09-27,0,2.0,0.04332043619377822,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-09-28,0,2.2857142857142856,0.04950906993574653,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-09-29,0,2.142857142857143,0.04641475306476238,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-09-30,0,2.0,0.04332043619377822,0.0,0.0,Cavite,PH042100000,4A
2020-10-01,0,1.857142857142857,0.04022611932279406,0.0,0.0,Cavite,PH042100000,4A
2020-10-02,0,1.4285714285714284,0.03094316870984158,0.0,0.0,Cavite,PH042100000,4A
2020-10-03,0,1.0,0.02166021809688911,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-10-04,0,1.857142857142857,0.04022611932279406,9.0,0.194941962872002,Cavite,PH042100000,4A
2020-10-05,0,1.5714285714285714,0.03403748558082574,0.0,0.0,Cavite,PH042100000,4A
2020-10-06,0,1.4285714285714284,0.03094316870984158,0.0,0.0,Cavite,PH042100000,4A
2020-10-07,0,1.5714285714285714,0.03403748558082574,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-10-08,0,1.7142857142857142,0.0371318024518099,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-10-09,0,2.0,0.04332043619377822,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-10-10,0,2.714285714285714,0.05879202054869901,6.0,0.12996130858133467,Cavite,PH042100000,4A
2020-10-11,0,1.5714285714285714,0.03403748558082574,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-10-12,0,1.5714285714285714,0.03403748558082574,0.0,0.0,Cavite,PH042100000,4A
2020-10-13,0,1.5714285714285714,0.03403748558082574,0.0,0.0,Cavite,PH042100000,4A
2020-10-14,0,1.7142857142857142,0.0371318024518099,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-10-15,0,1.5714285714285714,0.03403748558082574,0.0,0.0,Cavite,PH042100000,4A
2020-10-16,0,1.4285714285714284,0.03094316870984158,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-10-17,0,0.8571428571428571,0.01856590122590495,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-10-18,0,0.7142857142857142,0.01547158435492079,0.0,0.0,Cavite,PH042100000,4A
2020-10-19,0,2.4285714285714284,0.05260338680673069,12.0,0.25992261716266934,Cavite,PH042100000,4A
2020-10-20,0,1.4285714285714284,0.03094316870984158,-7.0,-0.1516215266782238,Cavite,PH042100000,4A
2020-10-21,0,0.5714285714285714,0.012377267483936633,-4.0,-0.08664087238755644,Cavite,PH042100000,4A
2020-10-22,0,0.8571428571428571,0.01856590122590495,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-10-23,0,1.2857142857142856,0.02784885183885743,4.0,0.08664087238755644,Cavite,PH042100000,4A
2020-10-24,0,1.1428571428571428,0.024754534967873266,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-10-25,0,1.5714285714285714,0.03403748558082574,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-10-26,0,0.2857142857142857,0.0061886337419683165,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-10-27,0,1.4285714285714284,0.03094316870984158,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-10-28,0,2.0,0.04332043619377822,0.0,0.0,Cavite,PH042100000,4A
2020-10-29,0,1.7142857142857142,0.0371318024518099,0.0,0.0,Cavite,PH042100000,4A
2020-10-30,0,1.1428571428571428,0.024754534967873266,0.0,0.0,Cavite,PH042100000,4A
2020-10-31,0,1.0,0.02166021809688911,0.0,0.0,Cavite,PH042100000,4A
2020-11-01,0,0.5714285714285714,0.012377267483936633,0.0,0.0,Cavite,PH042100000,4A
2020-11-02,0,0.2857142857142857,0.0061886337419683165,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-11-03,0,0.7142857142857142,0.01547158435492079,4.0,0.08664087238755644,Cavite,PH042100000,4A
2020-11-04,0,0.7142857142857142,0.01547158435492079,0.0,0.0,Cavite,PH042100000,4A
2020-11-05,0,1.2857142857142856,0.02784885183885743,4.0,0.08664087238755644,Cavite,PH042100000,4A
2020-11-06,0,1.4285714285714284,0.03094316870984158,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-11-07,0,1.4285714285714284,0.03094316870984158,0.0,0.0,Cavite,PH042100000,4A
2020-11-08,0,1.7142857142857142,0.0371318024518099,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-11-09,0,1.7142857142857142,0.0371318024518099,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-11-10,0,1.1428571428571428,0.024754534967873266,0.0,0.0,Cavite,PH042100000,4A
2020-11-11,0,1.857142857142857,0.04022611932279406,5.0,0.10830109048444554,Cavite,PH042100000,4A
2020-11-12,0,1.857142857142857,0.04022611932279406,4.0,0.08664087238755644,Cavite,PH042100000,4A
2020-11-13,0,1.1428571428571428,0.024754534967873266,-4.0,-0.08664087238755644,Cavite,PH042100000,4A
2020-11-14,0,1.1428571428571428,0.024754534967873266,0.0,0.0,Cavite,PH042100000,4A
2020-11-15,0,0.8571428571428571,0.01856590122590495,0.0,0.0,Cavite,PH042100000,4A
2020-11-16,0,0.7142857142857142,0.01547158435492079,0.0,0.0,Cavite,PH042100000,4A
2020-11-17,0,0.7142857142857142,0.01547158435492079,0.0,0.0,Cavite,PH042100000,4A
2020-11-18,0,0.14285714285714285,0.0030943168709841582,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-11-19,0,0.0,0.0,3.0,0.06498065429066734,Cavite,PH042100000,4A
2020-11-20,0,0.5714285714285714,0.012377267483936633,0.0,0.0,Cavite,PH042100000,4A
2020-11-21,0,0.5714285714285714,0.012377267483936633,0.0,0.0,Cavite,PH042100000,4A
2020-11-22,0,0.5714285714285714,0.012377267483936633,0.0,0.0,Cavite,PH042100000,4A
2020-11-23,0,0.8571428571428571,0.01856590122590495,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-11-24,0,0.8571428571428571,0.01856590122590495,0.0,0.0,Cavite,PH042100000,4A
2020-11-25,0,1.2857142857142856,0.02784885183885743,4.0,0.08664087238755644,Cavite,PH042100000,4A
2020-11-26,0,0.2857142857142857,0.0061886337419683165,-4.0,-0.08664087238755644,Cavite,PH042100000,4A
2020-11-27,0,0.2857142857142857,0.0061886337419683165,0.0,0.0,Cavite,PH042100000,4A
2020-11-28,0,0.42857142857142855,0.009282950612952475,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-11-29,0,0.5714285714285714,0.012377267483936633,1.0,0.02166021809688911,Cavite,PH042100000,4A
2020-11-30,0,0.5714285714285714,0.012377267483936633,2.0,0.04332043619377822,Cavite,PH042100000,4A
2020-12-01,0,0.7142857142857142,0.01547158435492079,1.0,0.02166021809688911,Cavite,PH042100000,4A
