DATE,INTERPOLATED,MA7_NUM_DAILY_SEVERE,MA7_NUM_DAILY_SEVERE_per_100kpop,MA7_NUM_SEVERE,MA7_NUM_SEVERE_per_100kpop,NUM_DAILY_SEVERE,NUM_DAILY_SEVERE_per_100kpop,NUM_SEVERE,NUM_SEVERE_per_100kpop,PROVINCE_NAME,PROVINCE_NAME_PSGC,REGION_NAME
2021-02-16,0,0.14285714285714285,0.005518313804153811,18.857142857142858,0.7284174221483031,0.0,0.0,19.0,0.7339357359524569,Iloilo,PH063000000,6
2021-02-17,0,0.14285714285714285,0.005518313804153811,19.0,0.7339357359524569,0.0,0.0,19.0,0.7339357359524569,Iloilo,PH063000000,6
2021-02-18,0,0.0,0.0,19.0,0.7339357359524569,0.0,0.0,19.0,0.7339357359524569,Iloilo,PH063000000,6
2021-02-19,0,-0.14285714285714285,-0.005518313804153811,18.857142857142858,0.7284174221483031,-1.0,-0.038628196629076676,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-02-20,0,-0.2857142857142857,-0.011036627608307622,18.57142857142857,0.7173807945399954,-1.0,-0.038628196629076676,17.0,0.6566793426943036,Iloilo,PH063000000,6
2021-02-21,0,-0.2857142857142857,-0.011036627608307622,18.285714285714285,0.7063441669316878,0.0,0.0,17.0,0.6566793426943036,Iloilo,PH063000000,6
2021-02-22,0,-0.2857142857142857,-0.011036627608307622,18.0,0.6953075393233802,0.0,0.0,17.0,0.6566793426943036,Iloilo,PH063000000,6
2021-02-23,0,-0.14285714285714285,-0.005518313804153811,17.857142857142858,0.6897892255192264,1.0,0.038628196629076676,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-02-24,0,-0.14285714285714285,-0.005518313804153811,17.71428571428571,0.6842709117150725,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-02-25,0,-0.14285714285714285,-0.005518313804153811,17.57142857142857,0.6787525979109187,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-02-26,0,0.0,0.0,17.57142857142857,0.6787525979109187,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-02-27,0,0.14285714285714285,0.005518313804153811,17.71428571428571,0.6842709117150725,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-02-28,0,0.14285714285714285,0.005518313804153811,17.857142857142858,0.6897892255192264,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-03-01,0,0.14285714285714285,0.005518313804153811,18.0,0.6953075393233802,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-03-02,0,0.0,0.0,18.0,0.6953075393233802,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-03-03,0,0.14285714285714285,0.005518313804153811,18.142857142857142,0.700825853127534,1.0,0.038628196629076676,19.0,0.7339357359524569,Iloilo,PH063000000,6
2021-03-04,0,0.42857142857142855,0.016554941412461433,18.57142857142857,0.7173807945399954,2.0,0.07725639325815335,21.0,0.8111921292106102,Iloilo,PH063000000,6
2021-03-05,0,0.5714285714285714,0.022073255216615243,19.142857142857142,0.7394540497566107,1.0,0.038628196629076676,22.0,0.8498203258396869,Iloilo,PH063000000,6
2021-03-06,0,0.5714285714285714,0.022073255216615243,19.71428571428571,0.7615273049732258,0.0,0.0,22.0,0.8498203258396869,Iloilo,PH063000000,6
2021-03-07,0,0.42857142857142855,0.016554941412461433,20.142857142857142,0.7780822463856873,-1.0,-0.038628196629076676,21.0,0.8111921292106102,Iloilo,PH063000000,6
2021-03-08,0,0.42857142857142855,0.016554941412461433,20.57142857142857,0.7946371877981487,0.0,0.0,21.0,0.8111921292106102,Iloilo,PH063000000,6
2021-03-09,0,0.42857142857142855,0.016554941412461433,21.0,0.8111921292106102,0.0,0.0,21.0,0.8111921292106102,Iloilo,PH063000000,6
2021-03-10,0,0.2857142857142857,0.011036627608307622,21.285714285714285,0.8222287568189178,0.0,0.0,21.0,0.8111921292106102,Iloilo,PH063000000,6
2021-03-11,0,0.0,0.0,21.285714285714285,0.8222287568189178,0.0,0.0,21.0,0.8111921292106102,Iloilo,PH063000000,6
2021-03-12,0,-0.14285714285714285,-0.005518313804153811,21.142857142857142,0.816710443014764,0.0,0.0,21.0,0.8111921292106102,Iloilo,PH063000000,6
2021-03-13,0,0.2857142857142857,0.011036627608307622,21.428571428571427,0.8277470706230716,3.0,0.11588458988723005,24.0,0.9270767190978404,Iloilo,PH063000000,6
2021-03-14,0,0.42857142857142855,0.016554941412461433,21.857142857142858,0.8443020120355331,0.0,0.0,24.0,0.9270767190978404,Iloilo,PH063000000,6
2021-03-15,0,0.42857142857142855,0.016554941412461433,22.285714285714285,0.8608569534479946,0.0,0.0,24.0,0.9270767190978404,Iloilo,PH063000000,6
2021-03-16,0,0.5714285714285714,0.022073255216615243,22.857142857142854,0.8829302086646096,1.0,0.038628196629076676,25.0,0.965704915726917,Iloilo,PH063000000,6
2021-03-17,0,0.7142857142857142,0.02759156902076905,23.57142857142857,0.9105217776853788,1.0,0.038628196629076676,26.0,1.0043331123559935,Iloilo,PH063000000,6
2021-03-18,0,0.7142857142857142,0.02759156902076905,24.285714285714285,0.9381133467061478,0.0,0.0,26.0,1.0043331123559935,Iloilo,PH063000000,6
2021-03-19,0,0.42857142857142855,0.016554941412461433,24.71428571428571,0.9546682881186092,-2.0,-0.07725639325815335,24.0,0.9270767190978404,Iloilo,PH063000000,6
2021-03-20,0,0.0,0.0,24.71428571428571,0.9546682881186092,0.0,0.0,24.0,0.9270767190978404,Iloilo,PH063000000,6
2021-03-21,0,0.0,0.0,24.71428571428571,0.9546682881186092,0.0,0.0,24.0,0.9270767190978404,Iloilo,PH063000000,6
2021-03-22,0,-0.2857142857142857,-0.011036627608307622,24.428571428571427,0.9436316605103016,-2.0,-0.07725639325815335,22.0,0.8498203258396869,Iloilo,PH063000000,6
2021-03-23,0,-0.42857142857142855,-0.016554941412461433,24.0,0.9270767190978404,0.0,0.0,22.0,0.8498203258396869,Iloilo,PH063000000,6
2021-03-24,0,-0.7142857142857142,-0.02759156902076905,23.285714285714285,0.8994851500770712,-1.0,-0.038628196629076676,21.0,0.8111921292106102,Iloilo,PH063000000,6
2021-03-25,0,-0.7142857142857142,-0.02759156902076905,22.57142857142857,0.8718935810563022,0.0,0.0,21.0,0.8111921292106102,Iloilo,PH063000000,6
2021-03-26,0,-0.8571428571428571,-0.033109882824922866,21.71428571428571,0.8387836982313792,-3.0,-0.11588458988723005,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-03-27,0,-0.8571428571428571,-0.033109882824922866,20.857142857142858,0.8056738154064563,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-03-28,0,-0.8571428571428571,-0.033109882824922866,20.0,0.7725639325815336,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-03-29,0,-0.5714285714285714,-0.022073255216615243,19.428571428571427,0.7504906773649183,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-03-30,0,-0.5714285714285714,-0.022073255216615243,18.857142857142858,0.7284174221483031,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-03-31,0,-0.42857142857142855,-0.016554941412461433,18.428571428571427,0.7118624807358416,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-04-01,0,-0.42857142857142855,-0.016554941412461433,18.0,0.6953075393233802,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-04-02,0,0.0,0.0,18.0,0.6953075393233802,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-04-03,0,0.14285714285714285,0.005518313804153811,18.142857142857142,0.700825853127534,1.0,0.038628196629076676,19.0,0.7339357359524569,Iloilo,PH063000000,6
2021-04-04,0,0.14285714285714285,0.005518313804153811,18.285714285714285,0.7063441669316878,0.0,0.0,19.0,0.7339357359524569,Iloilo,PH063000000,6
2021-04-05,0,0.14285714285714285,0.005518313804153811,18.428571428571427,0.7118624807358416,0.0,0.0,19.0,0.7339357359524569,Iloilo,PH063000000,6
2021-04-06,0,0.0,0.0,18.428571428571427,0.7118624807358416,-1.0,-0.038628196629076676,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-04-07,0,0.0,0.0,18.428571428571427,0.7118624807358416,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-04-08,0,0.0,0.0,18.428571428571427,0.7118624807358416,0.0,0.0,18.0,0.6953075393233802,Iloilo,PH063000000,6
2021-04-09,0,-0.14285714285714285,-0.005518313804153811,18.285714285714285,0.7063441669316878,-1.0,-0.038628196629076676,17.0,0.6566793426943036,Iloilo,PH063000000,6
2021-04-10,0,-0.42857142857142855,-0.016554941412461433,17.857142857142858,0.6897892255192264,-1.0,-0.038628196629076676,16.0,0.6180511460652268,Iloilo,PH063000000,6
2021-04-11,0,-0.42857142857142855,-0.016554941412461433,17.428571428571427,0.6732342841067649,0.0,0.0,16.0,0.6180511460652268,Iloilo,PH063000000,6
2021-04-12,0,-0.42857142857142855,-0.016554941412461433,17.0,0.6566793426943036,0.0,0.0,16.0,0.6180511460652268,Iloilo,PH063000000,6
2021-04-13,0,-0.14285714285714285,-0.005518313804153811,16.857142857142858,0.6511610288901498,1.0,0.038628196629076676,17.0,0.6566793426943036,Iloilo,PH063000000,6
2021-04-14,0,0.14285714285714285,0.005518313804153811,17.0,0.6566793426943036,2.0,0.07725639325815335,19.0,0.7339357359524569,Iloilo,PH063000000,6
2021-04-15,0,0.14285714285714285,0.005518313804153811,17.142857142857142,0.6621976564984573,0.0,0.0,19.0,0.7339357359524569,Iloilo,PH063000000,6
2021-04-16,0,0.14285714285714285,0.005518313804153811,17.285714285714285,0.6677159703026111,-1.0,-0.038628196629076676,18.0,0.6953075393233802,Iloilo,PH063000000,6
2020-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-04-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-05-31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-06-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negros Occidental,PH064500000,6
2020-07-25,0,0.14285714285714285,0.0042961105184198085,0.14285714285714285,0.0042961105184198085,1.0,0.03007277362893866,1.0,0.03007277362893866,Negros Occidental,PH064500000,6
2020-07-26,0,0.2857142857142857,0.008592221036839617,0.42857142857142855,0.012888331555259425,1.0,0.03007277362893866,2.0,0.06014554725787732,Negros Occidental,PH064500000,6
2020-07-27,0,0.2857142857142857,0.008592221036839617,0.7142857142857142,0.02148055259209904,0.0,0.0,2.0,0.06014554725787732,Negros Occidental,PH064500000,6
2020-07-28,0,0.5714285714285714,0.017184442073679234,1.2857142857142856,0.038664994665778274,2.0,0.06014554725787732,4.0,0.12029109451575463,Negros Occidental,PH064500000,6
2020-07-29,0,0.7142857142857142,0.02148055259209904,2.0,0.06014554725787732,1.0,0.03007277362893866,5.0,0.1503638681446933,Negros Occidental,PH064500000,6
2020-07-30,0,1.0,0.03007277362893866,3.0,0.09021832088681599,2.0,0.06014554725787732,7.0,0.21050941540257062,Negros Occidental,PH064500000,6
2020-07-31,0,1.2857142857142856,0.038664994665778274,4.285714285714286,0.12888331555259425,2.0,0.06014554725787732,9.0,0.270654962660448,Negros Occidental,PH064500000,6
2020-08-01,0,1.2857142857142856,0.038664994665778274,5.571428571428571,0.16754831021837252,1.0,0.03007277362893866,10.0,0.3007277362893866,Negros Occidental,PH064500000,6
2020-08-02,0,1.1428571428571428,0.03436888414735847,6.7142857142857135,0.201917194365731,0.0,0.0,10.0,0.3007277362893866,Negros Occidental,PH064500000,6
2020-08-03,0,1.1428571428571428,0.03436888414735847,7.857142857142857,0.23628607851308947,0.0,0.0,10.0,0.3007277362893866,Negros Occidental,PH064500000,6
2020-08-04,0,0.8571428571428571,0.02577666311051885,8.714285714285714,0.2620627416236083,0.0,0.0,10.0,0.3007277362893866,Negros Occidental,PH064500000,6
2020-08-05,0,0.8571428571428571,0.02577666311051885,9.571428571428571,0.28783940473412717,1.0,0.03007277362893866,11.0,0.33080050991832527,Negros Occidental,PH064500000,6
2020-08-06,0,0.8571428571428571,0.02577666311051885,10.428571428571429,0.3136160678446461,2.0,0.06014554725787732,13.0,0.3909460571762026,Negros Occidental,PH064500000,6
2020-08-07,0,0.5714285714285714,0.017184442073679234,11.0,0.33080050991832527,0.0,0.0,13.0,0.3909460571762026,Negros Occidental,PH064500000,6
2020-08-08,0,0.42857142857142855,0.012888331555259425,11.428571428571427,0.34368884147358464,0.0,0.0,13.0,0.3909460571762026,Negros Occidental,PH064500000,6
2020-08-09,0,1.1428571428571428,0.03436888414735847,12.571428571428571,0.37805772562094314,5.0,0.1503638681446933,18.0,0.541309925320896,Negros Occidental,PH064500000,6
2020-08-10,0,1.1428571428571428,0.03436888414735847,13.714285714285714,0.4124266097683016,0.0,0.0,18.0,0.541309925320896,Negros Occidental,PH064500000,6
2020-08-11,0,1.2857142857142856,0.038664994665778274,15.0,0.4510916044340799,1.0,0.03007277362893866,19.0,0.5713826989498346,Negros Occidental,PH064500000,6
2020-08-12,0,1.1428571428571428,0.03436888414735847,16.142857142857142,0.4854604885814384,0.0,0.0,19.0,0.5713826989498346,Negros Occidental,PH064500000,6
2020-08-13,0,1.0,0.03007277362893866,17.142857142857142,0.515533262210377,1.0,0.03007277362893866,20.0,0.6014554725787732,Negros Occidental,PH064500000,6
2020-08-14,0,1.0,0.03007277362893866,18.142857142857142,0.5456060358393157,0.0,0.0,20.0,0.6014554725787732,Negros Occidental,PH064500000,6
2020-08-15,0,1.5714285714285714,0.04725721570261789,19.71428571428571,0.5928632515419335,4.0,0.12029109451575463,24.0,0.7217465670945279,Negros Occidental,PH064500000,6
2020-08-16,0,0.8571428571428571,0.02577666311051885,20.57142857142857,0.6186399146524524,0.0,0.0,24.0,0.7217465670945279,Negros Occidental,PH064500000,6
2020-08-17,0,0.8571428571428571,0.02577666311051885,21.428571428571427,0.6444165777629712,0.0,0.0,24.0,0.7217465670945279,Negros Occidental,PH064500000,6
2020-08-18,0,0.5714285714285714,0.017184442073679234,22.0,0.6616010198366505,-1.0,-0.03007277362893866,23.0,0.6916737934655892,Negros Occidental,PH064500000,6
2020-08-19,0,1.857142857142857,0.05584943673945751,23.857142857142854,0.717450456576108,9.0,0.270654962660448,32.0,0.9623287561260371,Negros Occidental,PH064500000,6
2020-08-20,0,1.4285714285714284,0.04296110518419808,25.285714285714285,0.7604115617603061,-2.0,-0.06014554725787732,30.0,0.9021832088681598,Negros Occidental,PH064500000,6
2020-08-21,0,1.5714285714285714,0.04725721570261789,26.857142857142854,0.807668777462924,1.0,0.03007277362893866,31.0,0.9322559824970985,Negros Occidental,PH064500000,6
2020-08-22,0,1.5714285714285714,0.04725721570261789,28.428571428571427,0.8549259931655419,4.0,0.12029109451575463,35.0,1.052547077012853,Negros Occidental,PH064500000,6
2020-08-23,0,1.7142857142857142,0.0515533262210377,30.142857142857142,0.9064793193865797,1.0,0.03007277362893866,36.0,1.082619850641792,Negros Occidental,PH064500000,6
2020-08-24,0,1.7142857142857142,0.0515533262210377,31.857142857142854,0.9580326456076173,0.0,0.0,36.0,1.082619850641792,Negros Occidental,PH064500000,6
2020-08-25,0,1.857142857142857,0.05584943673945751,33.714285714285715,1.0138820823470749,0.0,0.0,36.0,1.082619850641792,Negros Occidental,PH064500000,6
2020-08-26,0,1.1428571428571428,0.03436888414735847,34.857142857142854,1.0482509664944333,4.0,0.12029109451575463,40.0,1.2029109451575464,Negros Occidental,PH064500000,6
2020-08-27,0,2.0,0.06014554725787732,36.857142857142854,1.1083965137523106,4.0,0.12029109451575463,44.0,1.323202039673301,Negros Occidental,PH064500000,6
2020-08-28,0,0.8571428571428571,0.02577666311051885,37.714285714285715,1.1341731768628294,-7.0,-0.21050941540257062,37.0,1.1126926242707305,Negros Occidental,PH064500000,6
2020-08-29,0,0.8571428571428571,0.02577666311051885,38.57142857142857,1.1599498399733483,4.0,0.12029109451575463,41.0,1.2329837187864852,Negros Occidental,PH064500000,6
2020-08-30,0,1.7142857142857142,0.0515533262210377,40.285714285714285,1.211503166194386,7.0,0.21050941540257062,48.0,1.4434931341890558,Negros Occidental,PH064500000,6
2020-08-31,0,2.0,0.06014554725787732,42.285714285714285,1.2716487134522634,2.0,0.06014554725787732,50.0,1.5036386814469331,Negros Occidental,PH064500000,6
2020-09-01,0,2.2857142857142856,0.06873776829471694,44.57142857142857,1.3403864817469802,2.0,0.06014554725787732,52.0,1.5637842287048105,Negros Occidental,PH064500000,6
2020-09-02,0,1.7142857142857142,0.0515533262210377,46.285714285714285,1.391939807968018,0.0,0.0,52.0,1.5637842287048105,Negros Occidental,PH064500000,6
2020-09-03,0,1.5714285714285714,0.04725721570261789,47.857142857142854,1.4391970236706357,3.0,0.09021832088681599,55.0,1.6540025495916262,Negros Occidental,PH064500000,6
2020-09-04,0,2.571428571428571,0.07732998933155655,50.42857142857142,1.5165270130021922,0.0,0.0,55.0,1.6540025495916262,Negros Occidental,PH064500000,6
2020-09-05,0,3.142857142857143,0.09451443140523579,53.57142857142857,1.6110414444074281,8.0,0.24058218903150927,63.0,1.8945847386231356,Negros Occidental,PH064500000,6
2020-09-06,0,2.142857142857143,0.06444165777629712,55.71428571428571,1.675483102183725,0.0,0.0,63.0,1.8945847386231356,Negros Occidental,PH064500000,6
2020-09-07,0,2.2857142857142856,0.06873776829471694,58.0,1.744220870478442,3.0,0.09021832088681599,66.0,1.9848030595099517,Negros Occidental,PH064500000,6
2020-09-08,0,2.8571428571428568,0.08592221036839616,60.857142857142854,1.8301430808468384,6.0,0.18043664177363197,72.0,2.165239701283584,Negros Occidental,PH064500000,6
